Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 
(s)	 (N)     	 (N)     	 (N)     	 
137.17	 777840	 774351	 774351	 
137.18	 777890	 774394	 774394	 
137.19	 777938	 774436	 774436	 
137.2	 777984	 774476	 774476	 
137.21	 778028	 774513	 774513	 
137.22	 778070	 774548	 774548	 
137.23	 778110	 774581	 774581	 
137.24	 778148	 774613	 774613	 
137.25	 778184	 774642	 774642	 
137.26	 778217	 774668	 774668	 
137.27	 778248	 774693	 774693	 
137.28	 778277	 774716	 774716	 
137.29	 778304	 774736	 774736	 
137.3	 778329	 774754	 774754	 
137.31	 778352	 774770	 774770	 
137.32	 778372	 774784	 774784	 
137.33	 778390	 774796	 774796	 
137.34	 778406	 774805	 774805	 
137.35	 778420	 774812	 774812	 
137.36	 778431	 774817	 774817	 
137.37	 778440	 774819	 774819	 
137.38	 778446	 774820	 774820	 
137.39	 778451	 774818	 774818	 
137.4	 778453	 774813	 774813	 
137.41	 778453	 774807	 774807	 
137.42	 778450	 774798	 774798	 
137.43	 778445	 774787	 774787	 
137.44	 778438	 774773	 774773	 
137.45	 778429	 774758	 774758	 
137.46	 778418	 774741	 774741	 
137.47	 778406	 774722	 774722	 
137.48	 778391	 774701	 774701	 
137.49	 778374	 774678	 774678	 
137.5	 778354	 774653	 774653	 
137.51	 778333	 774625	 774625	 
137.52	 778309	 774596	 774596	 
137.53	 778283	 774564	 774564	 
137.54	 778255	 774530	 774530	 
137.55	 778225	 774494	 774494	 
137.56	 778193	 774456	 774456	 
137.57	 778159	 774416	 774416	 
137.58	 778122	 774373	 774373	 
137.59	 778083	 774329	 774329	 
137.6	 778043	 774282	 774282	 
137.61	 778000	 774234	 774234	 
137.62	 777955	 774183	 774183	 
137.63	 777908	 774131	 774131	 
137.64	 777859	 774076	 774076	 
137.65	 777807	 774019	 774019	 
137.66	 777754	 773961	 773961	 
137.67	 777699	 773900	 773900	 
137.68	 777642	 773838	 773838	 
137.69	 777582	 773773	 773773	 
137.7	 777521	 773707	 773707	 
137.71	 777458	 773638	 773638	 
137.72	 777393	 773568	 773568	 
137.73	 777325	 773496	 773496	 
137.74	 777256	 773422	 773422	 
137.75	 777185	 773346	 773346	 
137.76	 777112	 773268	 773268	 
137.77	 777037	 773188	 773188	 
137.78	 776960	 773106	 773106	 
137.79	 776882	 773023	 773023	 
137.8	 776801	 772938	 772938	 
137.81	 776718	 772850	 772850	 
137.82	 776634	 772762	 772762	 
137.83	 776548	 772671	 772671	 
137.84	 776460	 772578	 772578	 
137.85	 776370	 772484	 772484	 
137.86	 776278	 772388	 772388	 
137.87	 776185	 772290	 772290	 
137.88	 776089	 772191	 772191	 
137.89	 775992	 772090	 772090	 
137.9	 775893	 771987	 771987	 
137.91	 775793	 771882	 771882	 
137.92	 775690	 771776	 771776	 
137.93	 775586	 771668	 771668	 
137.94	 775480	 771559	 771559	 
137.95	 775373	 771447	 771447	 
137.96	 775263	 771334	 771334	 
137.97	 775152	 771220	 771220	 
137.98	 775039	 771104	 771104	 
137.99	 774925	 770986	 770986	 
138	 774809	 770866	 770866	 
138.01	 774691	 770745	 770745	 
138.02	 774572	 770623	 770623	 
138.03	 774451	 770499	 770499	 
138.04	 774328	 770373	 770373	 
138.05	 774204	 770246	 770246	 
138.06	 774079	 770118	 770118	 
138.07	 773952	 769988	 769988	 
138.08	 773823	 769857	 769857	 
138.09	 773693	 769725	 769725	 
138.1	 773562	 769591	 769591	 
138.11	 773429	 769455	 769455	 
138.12	 773294	 769318	 769318	 
138.13	 773158	 769180	 769180	 
138.14	 773020	 769040	 769040	 
138.15	 772881	 768898	 768898	 
138.16	 772741	 768756	 768756	 
138.17	 772598	 768611	 768611	 
138.18	 772455	 768466	 768466	 
138.19	 772310	 768319	 768319	 
138.2	 772163	 768171	 768171	 
138.21	 772015	 768021	 768021	 
138.22	 771866	 767870	 767870	 
138.23	 771715	 767718	 767718	 
138.24	 771563	 767564	 767564	 
138.25	 771409	 767409	 767409	 
138.26	 771254	 767252	 767252	 
138.27	 771097	 767095	 767095	 
138.28	 770939	 766936	 766936	 
138.29	 770780	 766775	 766775	 
138.3	 770619	 766614	 766614	 
138.31	 770457	 766451	 766451	 
138.32	 770294	 766286	 766286	 
138.33	 770129	 766121	 766121	 
138.34	 769963	 765954	 765954	 
138.35	 769796	 765786	 765786	 
138.36	 769627	 765617	 765617	 
138.37	 769457	 765447	 765447	 
138.38	 769285	 765275	 765275	 
138.39	 769113	 765102	 765102	 
138.4	 768939	 764928	 764928	 
138.41	 768763	 764753	 764753	 
138.42	 768587	 764576	 764576	 
138.43	 768409	 764398	 764398	 
138.44	 768230	 764219	 764219	 
138.45	 768049	 764039	 764039	 
138.46	 767868	 763858	 763858	 
138.47	 767685	 763676	 763676	 
138.48	 767501	 763492	 763492	 
138.49	 767315	 763307	 763307	 
138.5	 767129	 763121	 763121	 
138.51	 766941	 762934	 762934	 
138.52	 766752	 762746	 762746	 
138.53	 766562	 762557	 762557	 
138.54	 766370	 762366	 762366	 
138.55	 766178	 762175	 762175	 
138.56	 765984	 761982	 761982	 
138.57	 765789	 761789	 761789	 
138.58	 765593	 761594	 761594	 
138.59	 765396	 761398	 761398	 
138.6	 765197	 761201	 761201	 
138.61	 764998	 761003	 761003	 
138.62	 764797	 760804	 760804	 
138.63	 764595	 760604	 760604	 
138.64	 764392	 760402	 760402	 
138.65	 764188	 760200	 760200	 
138.66	 763983	 759997	 759997	 
138.67	 763776	 759792	 759792	 
138.68	 763569	 759587	 759587	 
138.69	 763360	 759381	 759381	 
138.7	 763151	 759173	 759173	 
138.71	 762940	 758965	 758965	 
138.72	 762728	 758755	 758755	 
138.73	 762515	 758545	 758545	 
138.74	 762302	 758334	 758334	 
138.75	 762087	 758121	 758121	 
138.76	 761871	 757908	 757908	 
138.77	 761653	 757693	 757693	 
138.78	 761435	 757478	 757478	 
138.79	 761216	 757262	 757262	 
138.8	 760996	 757045	 757045	 
138.81	 760775	 756827	 756827	 
138.82	 760553	 756607	 756607	 
138.83	 760330	 756387	 756387	 
138.84	 760106	 756166	 756166	 
138.85	 759881	 755945	 755945	 
138.86	 759654	 755722	 755722	 
138.87	 759427	 755498	 755498	 
138.88	 759199	 755273	 755273	 
138.89	 758970	 755048	 755048	 
138.9	 758741	 754822	 754822	 
138.91	 758510	 754594	 754594	 
138.92	 758278	 754366	 754366	 
138.93	 758045	 754137	 754137	 
138.94	 757812	 753907	 753907	 
138.95	 757577	 753677	 753677	 
138.96	 757342	 753445	 753445	 
138.97	 757106	 753213	 753213	 
138.98	 756869	 752980	 752980	 
138.99	 756631	 752746	 752746	 
139	 756392	 752511	 752511	 
139.01	 756152	 752275	 752275	 
139.02	 755912	 752039	 752039	 
139.03	 755670	 751802	 751802	 
139.04	 755428	 751564	 751564	 
139.05	 755185	 751325	 751325	 
139.06	 754941	 751086	 751086	 
139.07	 754697	 750845	 750845	 
139.08	 754451	 750604	 750604	 
139.09	 754205	 750363	 750363	 
139.1	 753958	 750120	 750120	 
139.11	 753711	 749877	 749877	 
139.12	 753462	 749633	 749633	 
139.13	 753213	 749389	 749389	 
139.14	 752964	 749144	 749144	 
139.15	 752713	 748898	 748898	 
139.16	 752462	 748651	 748651	 
139.17	 752210	 748404	 748404	 
139.18	 751957	 748156	 748156	 
139.19	 751704	 747907	 747907	 
139.2	 751450	 747658	 747658	 
139.21	 751196	 747408	 747408	 
139.22	 750940	 747158	 747158	 
139.23	 750685	 746907	 746907	 
139.24	 750428	 746655	 746655	 
139.25	 750171	 746403	 746403	 
139.26	 749913	 746151	 746151	 
139.27	 749655	 745897	 745897	 
139.28	 749397	 745643	 745643	 
139.29	 749137	 745389	 745389	 
139.3	 748877	 745134	 745134	 
139.31	 748617	 744879	 744879	 
139.32	 748356	 744623	 744623	 
139.33	 748095	 744367	 744367	 
139.34	 747833	 744110	 744110	 
139.35	 747571	 743852	 743852	 
139.36	 747308	 743595	 743595	 
139.37	 747045	 743337	 743337	 
139.38	 746781	 743078	 743078	 
139.39	 746517	 742819	 742819	 
139.4	 746253	 742559	 742559	 
139.41	 745988	 742300	 742300	 
139.42	 745723	 742039	 742039	 
139.43	 745457	 741779	 741779	 
139.44	 745192	 741518	 741518	 
139.45	 744925	 741257	 741257	 
139.46	 744659	 740995	 740995	 
139.47	 744392	 740733	 740733	 
139.48	 744125	 740471	 740471	 
139.49	 743858	 740209	 740209	 
139.5	 743590	 739946	 739946	 
139.51	 743322	 739683	 739683	 
139.52	 743054	 739420	 739420	 
139.53	 742786	 739157	 739157	 
139.54	 742518	 738893	 738893	 
139.55	 742249	 738630	 738630	 
139.56	 741980	 738366	 738366	 
139.57	 741712	 738102	 738102	 
139.58	 741443	 737838	 737838	 
139.59	 741174	 737573	 737573	 
139.6	 740904	 737309	 737309	 
139.61	 740635	 737044	 737044	 
139.62	 740366	 736780	 736780	 
139.63	 740097	 736515	 736515	 
139.64	 739827	 736251	 736251	 
139.65	 739558	 735986	 735986	 
139.66	 739289	 735721	 735721	 
139.67	 739020	 735457	 735457	 
139.68	 738751	 735192	 735192	 
139.69	 738482	 734928	 734928	 
139.7	 738213	 734663	 734663	 
139.71	 737944	 734399	 734399	 
139.72	 737675	 734134	 734134	 
139.73	 737407	 733870	 733870	 
139.74	 737139	 733606	 733606	 
139.75	 736870	 733342	 733342	 
139.76	 736603	 733079	 733079	 
139.77	 736335	 732815	 732815	 
139.78	 736068	 732552	 732552	 
139.79	 735800	 732289	 732289	 
139.8	 735534	 732026	 732026	 
139.81	 735267	 731764	 731764	 
139.82	 735001	 731502	 731502	 
139.83	 734735	 731240	 731240	 
139.84	 734470	 730978	 730978	 
139.85	 734205	 730717	 730717	 
139.86	 733940	 730456	 730456	 
139.87	 733676	 730196	 730196	 
139.88	 733413	 729936	 729936	 
139.89	 733149	 729677	 729677	 
139.9	 732887	 729418	 729418	 
139.91	 732625	 729159	 729159	 
139.92	 732363	 728901	 728901	 
139.93	 732102	 728643	 728643	 
139.94	 731842	 728386	 728386	 
139.95	 731582	 728130	 728130	 
139.96	 731323	 727874	 727874	 
139.97	 731064	 727619	 727619	 
139.98	 730806	 727364	 727364	 
139.99	 730549	 727110	 727110	 
140	 730293	 726857	 726857	 
140.01	 730037	 726604	 726604	 
140.02	 729782	 726352	 726352	 
140.03	 729528	 726101	 726101	 
140.04	 729275	 725850	 725850	 
140.05	 729022	 725601	 725601	 
140.06	 728770	 725352	 725352	 
140.07	 728520	 725104	 725104	 
140.08	 728270	 724857	 724857	 
140.09	 728021	 724610	 724610	 
140.1	 727773	 724365	 724365	 
140.11	 727526	 724121	 724121	 
140.12	 727280	 723878	 723878	 
140.13	 727036	 723637	 723637	 
140.14	 726792	 723396	 723396	 
140.15	 726549	 723157	 723157	 
140.16	 726308	 722919	 722919	 
140.17	 726067	 722682	 722682	 
140.18	 725828	 722446	 722446	 
140.19	 725590	 722212	 722212	 
140.2	 725353	 721978	 721978	 
140.21	 725117	 721746	 721746	 
140.22	 724883	 721516	 721516	 
140.23	 724649	 721286	 721286	 
140.24	 724417	 721059	 721059	 
140.25	 724186	 720832	 720832	 
140.26	 723957	 720607	 720607	 
140.27	 723729	 720383	 720383	 
140.28	 723502	 720161	 720161	 
140.29	 723277	 719940	 719940	 
140.3	 723053	 719721	 719721	 
140.31	 722830	 719503	 719503	 
140.32	 722609	 719286	 719286	 
140.33	 722389	 719072	 719072	 
140.34	 722171	 718858	 718858	 
140.35	 721954	 718647	 718647	 
140.36	 721739	 718437	 718437	 
140.37	 721525	 718228	 718228	 
140.38	 721313	 718021	 718021	 
140.39	 721103	 717816	 717816	 
140.4	 720894	 717612	 717612	 
140.41	 720686	 717411	 717411	 
140.42	 720480	 717210	 717210	 
140.43	 720276	 717012	 717012	 
140.44	 720074	 716815	 716815	 
140.45	 719873	 716620	 716620	 
140.46	 719674	 716427	 716427	 
140.47	 719477	 716236	 716236	 
140.48	 719281	 716047	 716047	 
140.49	 719087	 715859	 715859	 
140.5	 718895	 715673	 715673	 
140.51	 718705	 715489	 715489	 
140.52	 718517	 715307	 715307	 
140.53	 718330	 715127	 715127	 
140.54	 718145	 714949	 714949	 
140.55	 717963	 714772	 714772	 
140.56	 717782	 714598	 714598	 
140.57	 717603	 714426	 714426	 
140.58	 717426	 714255	 714255	 
140.59	 717251	 714087	 714087	 
140.6	 717077	 713921	 713921	 
140.61	 716906	 713756	 713756	 
140.62	 716737	 713594	 713594	 
140.63	 716570	 713434	 713434	 
140.64	 716405	 713276	 713276	 
140.65	 716242	 713120	 713120	 
140.66	 716081	 712966	 712966	 
140.67	 715922	 712814	 712814	 
140.68	 715765	 712665	 712665	 
140.69	 715610	 712518	 712518	 
140.7	 715458	 712372	 712372	 
140.71	 715307	 712229	 712229	 
140.72	 715159	 712088	 712088	 
140.73	 715013	 711949	 711949	 
140.74	 714869	 711813	 711813	 
140.75	 714727	 711678	 711678	 
140.76	 714587	 711546	 711546	 
140.77	 714450	 711417	 711417	 
140.78	 714315	 711289	 711289	 
140.79	 714182	 711164	 711164	 
140.8	 714051	 711041	 711041	 
140.81	 713923	 710920	 710920	 
140.82	 713796	 710801	 710801	 
140.83	 713672	 710685	 710685	 
140.84	 713551	 710572	 710572	 
140.85	 713432	 710460	 710460	 
140.86	 713315	 710351	 710351	 
140.87	 713200	 710244	 710244	 
140.88	 713088	 710140	 710140	 
140.89	 712978	 710038	 710038	 
140.9	 712870	 709938	 709938	 
140.91	 712765	 709841	 709841	 
140.92	 712663	 709746	 709746	 
140.93	 712562	 709654	 709654	 
140.94	 712464	 709564	 709564	 
140.95	 712369	 709476	 709476	 
140.96	 712276	 709391	 709391	 
140.97	 712185	 709309	 709309	 
140.98	 712097	 709228	 709228	 
140.99	 712012	 709151	 709151	 
141	 711929	 709076	 709076	 
141.01	 711848	 709003	 709003	 
141.02	 711770	 708933	 708933	 
141.03	 711694	 708865	 708865	 
141.04	 711621	 708800	 708800	 
141.05	 711551	 708737	 708737	 
141.06	 711483	 708677	 708677	 
141.07	 711417	 708620	 708620	 
141.08	 711354	 708564	 708564	 
141.09	 711294	 708512	 708512	 
141.1	 711236	 708462	 708462	 
141.11	 711181	 708415	 708415	 
141.12	 711128	 708370	 708370	 
141.13	 711078	 708328	 708328	 
141.14	 711031	 708288	 708288	 
141.15	 710986	 708251	 708251	 
141.16	 710944	 708216	 708216	 
141.17	 710904	 708184	 708184	 
141.18	 710867	 708155	 708155	 
141.19	 710833	 708128	 708128	 
141.2	 710801	 708104	 708104	 
141.21	 710772	 708083	 708083	 
141.22	 710746	 708064	 708064	 
141.23	 710722	 708048	 708048	 
141.24	 710701	 708034	 708034	 
141.25	 710683	 708023	 708023	 
141.26	 710667	 708015	 708015	 
141.27	 710654	 708009	 708009	 
141.28	 710643	 708006	 708006	 
141.29	 710636	 708006	 708006	 
141.3	 710631	 708008	 708008	 
141.31	 710629	 708013	 708013	 
141.32	 710629	 708020	 708020	 
141.33	 710632	 708030	 708030	 
141.34	 710638	 708043	 708043	 
141.35	 710647	 708059	 708059	 
141.36	 710658	 708077	 708077	 
141.37	 710672	 708098	 708098	 
141.38	 710689	 708121	 708121	 
141.39	 710708	 708147	 708147	 
141.4	 710730	 708176	 708176	 
141.41	 710755	 708208	 708208	 
141.42	 710783	 708242	 708242	 
141.43	 710813	 708279	 708279	 
141.44	 710845	 708317	 708317	 
141.45	 710879	 708358	 708358	 
141.46	 710916	 708400	 708400	 
141.47	 710955	 708446	 708446	 
141.48	 710996	 708494	 708494	 
141.49	 711040	 708544	 708544	 
141.5	 711087	 708596	 708596	 
141.51	 711136	 708652	 708652	 
141.52	 711188	 708709	 708709	 
141.53	 711242	 708769	 708769	 
141.54	 711298	 708831	 708831	 
141.55	 711357	 708896	 708896	 
141.56	 711419	 708963	 708963	 
141.57	 711482	 709032	 709032	 
141.58	 711548	 709103	 709103	 
141.59	 711617	 709177	 709177	 
141.6	 711688	 709253	 709253	 
141.61	 711761	 709332	 709332	 
141.62	 711836	 709412	 709412	 
141.63	 711914	 709495	 709495	 
141.64	 711994	 709580	 709580	 
141.65	 712076	 709667	 709667	 
141.66	 712160	 709756	 709756	 
141.67	 712247	 709847	 709847	 
141.68	 712336	 709941	 709941	 
141.69	 712427	 710036	 710036	 
141.7	 712520	 710134	 710134	 
141.71	 712615	 710234	 710234	 
141.72	 712712	 710335	 710335	 
141.73	 712812	 710439	 710439	 
141.74	 712913	 710545	 710545	 
141.75	 713017	 710652	 710652	 
141.76	 713123	 710762	 710762	 
141.77	 713230	 710873	 710873	 
141.78	 713340	 710987	 710987	 
141.79	 713452	 711102	 711102	 
141.8	 713565	 711219	 711219	 
141.81	 713681	 711339	 711339	 
141.82	 713798	 711459	 711459	 
141.83	 713918	 711582	 711582	 
141.84	 714039	 711707	 711707	 
141.85	 714162	 711833	 711833	 
141.86	 714287	 711961	 711961	 
141.87	 714414	 712091	 712091	 
141.88	 714543	 712223	 712223	 
141.89	 714673	 712356	 712356	 
141.9	 714806	 712491	 712491	 
141.91	 714940	 712628	 712628	 
141.92	 715076	 712766	 712766	 
141.93	 715213	 712906	 712906	 
141.94	 715352	 713048	 713048	 
141.95	 715493	 713191	 713191	 
141.96	 715636	 713336	 713336	 
141.97	 715780	 713482	 713482	 
141.98	 715926	 713630	 713630	 
141.99	 716074	 713779	 713779	 
142	 716223	 713930	 713930	 
142.01	 716373	 714082	 714082	 
142.02	 716525	 714236	 714236	 
142.03	 716678	 714390	 714390	 
142.04	 716833	 714547	 714547	 
142.05	 716989	 714704	 714704	 
142.06	 717147	 714863	 714863	 
142.07	 717306	 715024	 715024	 
142.08	 717466	 715185	 715185	 
142.09	 717628	 715348	 715348	 
142.1	 717792	 715513	 715513	 
142.11	 717957	 715678	 715678	 
142.12	 718123	 715845	 715845	 
142.13	 718291	 716014	 716014	 
142.14	 718459	 716183	 716183	 
142.15	 718630	 716354	 716354	 
142.16	 718801	 716526	 716526	 
142.17	 718974	 716699	 716699	 
142.18	 719148	 716873	 716873	 
142.19	 719324	 717049	 717049	 
142.2	 719500	 717226	 717226	 
142.21	 719678	 717404	 717404	 
142.22	 719857	 717583	 717583	 
142.23	 720038	 717763	 717763	 
142.24	 720219	 717944	 717944	 
142.25	 720402	 718126	 718126	 
142.26	 720585	 718310	 718310	 
142.27	 720770	 718494	 718494	 
142.28	 720956	 718679	 718679	 
142.29	 721143	 718866	 718866	 
142.3	 721332	 719053	 719053	 
142.31	 721521	 719242	 719242	 
142.32	 721711	 719431	 719431	 
142.33	 721903	 719622	 719622	 
142.34	 722095	 719813	 719813	 
142.35	 722289	 720006	 720006	 
142.36	 722483	 720199	 720199	 
142.37	 722679	 720393	 720393	 
142.38	 722875	 720588	 720588	 
142.39	 723073	 720784	 720784	 
142.4	 723271	 720981	 720981	 
142.41	 723470	 721179	 721179	 
142.42	 723670	 721377	 721377	 
142.43	 723871	 721577	 721577	 
142.44	 724073	 721777	 721777	 
142.45	 724276	 721978	 721978	 
142.46	 724480	 722180	 722180	 
142.47	 724685	 722383	 722383	 
142.48	 724890	 722586	 722586	 
142.49	 725096	 722790	 722790	 
142.5	 725304	 722995	 722995	 
142.51	 725511	 723201	 723201	 
142.52	 725720	 723408	 723408	 
142.53	 725930	 723615	 723615	 
142.54	 726140	 723823	 723823	 
142.55	 726351	 724031	 724031	 
142.56	 726563	 724240	 724240	 
142.57	 726775	 724450	 724450	 
142.58	 726988	 724661	 724661	 
142.59	 727202	 724872	 724872	 
142.6	 727417	 725084	 725084	 
142.61	 727632	 725297	 725297	 
142.62	 727848	 725510	 725510	 
142.63	 728065	 725723	 725723	 
142.64	 728282	 725938	 725938	 
142.65	 728500	 726153	 726153	 
142.66	 728719	 726368	 726368	 
142.67	 728938	 726584	 726584	 
142.68	 729158	 726801	 726801	 
142.69	 729378	 727018	 727018	 
142.7	 729599	 727236	 727236	 
142.71	 729821	 727454	 727454	 
142.72	 730043	 727673	 727673	 
142.73	 730266	 727893	 727893	 
142.74	 730489	 728112	 728112	 
142.75	 730713	 728333	 728333	 
142.76	 730937	 728554	 728554	 
142.77	 731162	 728775	 728775	 
142.78	 731387	 728997	 728997	 
142.79	 731613	 729219	 729219	 
142.8	 731839	 729441	 729441	 
142.81	 732066	 729665	 729665	 
142.82	 732293	 729888	 729888	 
142.83	 732521	 730112	 730112	 
142.84	 732749	 730336	 730336	 
142.85	 732978	 730561	 730561	 
142.86	 733207	 730786	 730786	 
142.87	 733436	 731012	 731012	 
142.88	 733666	 731238	 731238	 
142.89	 733897	 731464	 731464	 
142.9	 734127	 731691	 731691	 
142.91	 734358	 731918	 731918	 
142.92	 734590	 732145	 732145	 
142.93	 734821	 732373	 732373	 
142.94	 735054	 732601	 732601	 
142.95	 735286	 732829	 732829	 
142.96	 735519	 733058	 733058	 
142.97	 735752	 733287	 733287	 
142.98	 735985	 733516	 733516	 
142.99	 736219	 733745	 733745	 
143	 736453	 733975	 733975	 
143.01	 736687	 734205	 734205	 
143.02	 736922	 734435	 734435	 
143.03	 737157	 734666	 734666	 
143.04	 737392	 734897	 734897	 
143.05	 737627	 735128	 735128	 
143.06	 737863	 735359	 735359	 
143.07	 738099	 735590	 735590	 
143.08	 738335	 735822	 735822	 
143.09	 738571	 736054	 736054	 
143.1	 738808	 736286	 736286	 
